session_date,observer_id,session_id,location _d,participant_id,Gender,session_start,session_end,observer/session/task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,Where,ended by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,int_task_id_2,int_start_2,int_end_2,active_1,active_2,active_3,inactive_1,inactive_2,is_session_complete?
8-Jun-21,10020,10207,S1E21,JD Dorian ,M,13:47:29,14:09:09,10020_10207_28,In-transit,13:59:31,13:59:38,0:00:07,0:00:07,7,0,0,Hospital,10020_10207_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_24,Off-Screen,12:24:08,12:24:15,0:00:07,0:00:07,7,0,0,Off-Screen,10020_10204_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_36,In-transit,12:29:21,12:29:28,0:00:07,0:00:07,7,0,0,Hospital,user,10020_10204_35,1,2,10020_10204_35,12:29:21,12:29:28,,,,,0:00:07,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_38,Nothing Happening,12:32:43,12:32:50,0:00:07,0:00:07,7,0,0,Hospital,10020_10204_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_1,Off-Screen,0:49:02,0:49:09,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10100_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_6,Indirect Care,0:51:07,0:51:14,0:00:07,0:00:07,7,0,Med Chart,Hospital,10040_10100_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_29,Off-Screen,0:58:07,0:58:14,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10100_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_31,Off-Screen,0:58:48,0:58:55,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10100_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_50,Off-Screen,1:09:39,1:09:46,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10100_51,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_12,In-transit,0:07:54,0:08:01,0:00:07,0:00:07,7,0,0,Hospital,10040_10180_13,10040_10180_11,1,2,10040_10180_11,0:07:54,0:07:59,,,,,0:00:05,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_16,Indirect Care,0:08:43,0:08:50,0:00:07,0:00:07,7,Relative (Patient),Talking,Hospital,10040_10180_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
19-May-21,10020,10050,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10050_26,In-transit,21:16:46,21:16:52,0:00:06,0:00:06,6,0,0,Hospital,10020_10050_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-May-21,10020,10050,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10050_36,Off-Screen,21:21:15,21:21:21,0:00:06,0:00:06,6,0,0,Off-Screen,10020_10050_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-May-21,10020,10068,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10068_26,In-transit,21:16:46,21:16:52,0:00:06,0:00:06,6,0,0,Hospital,10020_10068_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-May-21,10020,10068,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10068_36,Off-Screen,21:21:15,21:21:21,0:00:06,0:00:06,6,0,0,Off-Screen,10020_10068_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
27-May-21,10020,10047,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10047_26,Nothing Happening,21:15:54,21:16:00,0:00:06,0:00:06,6,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:06,,,,,TRUE
27-May-21,10020,10047,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10047_35,Nothing Happening,21:19:14,21:19:20,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10047_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
27-May-21,10020,10065,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10065_26,Nothing Happening,21:15:54,21:16:00,0:00:06,0:00:06,6,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:06,,,,,TRUE
27-May-21,10020,10065,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10065_35,Nothing Happening,21:19:14,21:19:20,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10065_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_18,Nothing Happening,20:55:19,20:55:25,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10042_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_40,Nothing Happening,21:04:40,21:04:46,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10042_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_18,Nothing Happening,20:55:19,20:55:25,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10041_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_40,Nothing Happening,21:04:40,21:04:46,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10041_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_18,Nothing Happening,20:55:19,20:55:25,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10060_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_40,Nothing Happening,21:04:40,21:04:46,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10060_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_49,Off-Screen,11:35:49,11:35:55,0:00:06,0:00:06,6,0,0,Off-Screen,10020_10089_50,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_13,Nothing Happening,12:18:31,12:18:37,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10204_14,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:06,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_18,Professional Communication,12:20:56,12:21:02,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10020_10204_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_21,Social,0:10:18,0:10:24,0:00:06,0:00:06,6,Nurse,Talking,Hospital,10040_10180_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_46,Off-Screen,0:21:08,0:21:14,0:00:06,0:00:06,6,0,0,Off-Screen,10040_10180_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_50,Nothing Happening,0:24:09,0:24:15,0:00:06,0:00:06,6,0,0,Nothing Happening,10040_10180_51,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
27-May-21,10020,10047,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10047_9,Nothing Happening,21:07:37,21:07:42,0:00:05,0:00:05,5,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:05,,,,,TRUE
27-May-21,10020,10047,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10047_39,Nothing Happening,21:21:22,21:21:27,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10047_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
27-May-21,10020,10047,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10047_43,Nothing Happening,21:23:00,21:23:05,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10047_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
27-May-21,10020,10065,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10065_9,Nothing Happening,21:07:37,21:07:42,0:00:05,0:00:05,5,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:05,,,,,TRUE
27-May-21,10020,10065,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10065_39,Nothing Happening,21:21:22,21:21:27,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10065_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
27-May-21,10020,10065,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10065_43,Nothing Happening,21:23:00,21:23:05,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10065_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_31,Social,21:00:39,21:00:44,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10020_10042_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_35,Nothing Happening,21:02:36,21:02:41,0:00:05,0:00:05,5,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:05,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_31,Social,21:00:39,21:00:44,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10020_10041_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_35,Nothing Happening,21:02:36,21:02:41,0:00:05,0:00:05,5,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:05,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_31,Social,21:00:39,21:00:44,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10020_10060_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_35,Nothing Happening,21:02:36,21:02:41,0:00:05,0:00:05,5,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:05,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_4,Off-Screen,11:15:44,11:15:49,0:00:05,0:00:05,5,0,0,Off-Screen,10020_10089_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_48,Nothing Happening,11:35:44,11:35:49,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10089_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
8-Jun-21,10020,10207,S1E21,JD Dorian ,M,13:47:29,14:09:09,10020_10207_29,Nothing Happening,13:59:38,13:59:43,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10207_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
8-Jun-21,10020,10207,S1E21,JD Dorian ,M,13:47:29,14:09:09,10020_10207_46,Nothing Happening,14:08:05,14:08:10,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10207_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_27,Off-Screen,12:24:45,12:24:50,0:00:05,0:00:05,5,0,0,Off-Screen,10020_10204_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_21,Social,0:56:09,0:56:14,0:00:05,0:00:05,5,Other,Talking,Hospital,10040_10100_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_23,In-transit,0:56:24,0:56:29,0:00:05,0:00:05,5,0,0,Hospital,10040_10100_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
19-May-21,10020,10050,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10050_11,Off-Screen,21:12:03,21:12:07,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10050_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
19-May-21,10020,10050,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10050_25,Nothing Happening,21:16:42,21:16:46,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10050_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
19-May-21,10020,10050,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10050_54,Off-Screen,21:29:31,21:29:35,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10050_55,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
19-May-21,10020,10068,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10068_11,Off-Screen,21:12:03,21:12:07,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10068_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
19-May-21,10020,10068,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10068_25,Nothing Happening,21:16:42,21:16:46,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10068_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
19-May-21,10020,10068,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10068_54,Off-Screen,21:29:31,21:29:35,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10068_55,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
27-May-21,10020,10047,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10047_31,Off-Screen,21:17:43,21:17:47,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10047_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
27-May-21,10020,10065,S1E5,JD Dorian ,M,21:05:55,21:27:39,10020_10065_31,Off-Screen,21:17:43,21:17:47,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10065_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_3,Off-Screen,20:50:24,20:50:28,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10042_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_6,Off-Screen,20:51:17,20:51:21,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10042_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_8,In-transit,20:51:32,20:51:36,0:00:04,0:00:04,4,0,0,Hospital,10020_10042_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_19,Off-Screen,20:55:25,20:55:29,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10042_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_20,Nothing Happening,20:55:29,20:55:33,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10042_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10042,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10042_51,Off-Screen,21:09:41,21:09:45,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10042_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_3,Off-Screen,20:50:24,20:50:28,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10041_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_6,Off-Screen,20:51:17,20:51:21,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10041_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_8,In-transit,20:51:32,20:51:36,0:00:04,0:00:04,4,0,0,Hospital,10020_10041_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_19,Off-Screen,20:55:25,20:55:29,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10041_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_20,Nothing Happening,20:55:29,20:55:33,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10041_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10041,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10041_51,Off-Screen,21:09:41,21:09:45,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10041_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_3,Off-Screen,20:50:24,20:50:28,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10060_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_6,Off-Screen,20:51:17,20:51:21,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10060_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_8,In-transit,20:51:32,20:51:36,0:00:04,0:00:04,4,0,0,Hospital,10020_10060_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_19,Off-Screen,20:55:25,20:55:29,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10060_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_20,Nothing Happening,20:55:29,20:55:33,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10060_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
1-Jun-21,10020,10060,S1E10,JD Dorian ,M,20:49:14,21:11:07,10020_10060_51,Off-Screen,21:09:41,21:09:45,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10060_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_9,Off-Screen,11:17:29,11:17:33,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10089_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_24,In-transit,11:22:53,11:22:57,0:00:04,0:00:04,4,0,0,Hospital,10020_10089_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_29,In-transit,11:24:03,11:24:07,0:00:04,0:00:04,4,0,0,Hospital,user,10020_10089_28,1,2,10020_10089_28,11:24:03,11:24:07,,,,,0:00:04,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_50,Nothing Happening,11:35:55,11:35:59,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10089_51,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
8-Jun-21,10020,10207,S1E21,JD Dorian ,M,13:47:29,14:09:09,10020_10207_17,In-transit,13:53:26,13:53:30,0:00:04,0:00:04,4,0,0,Hospital,10020_10207_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
8-Jun-21,10020,10207,S1E21,JD Dorian ,M,13:47:29,14:09:09,10020_10207_31,Nothing Happening,13:59:52,13:59:56,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10207_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
8-Jun-21,10020,10207,S1E21,JD Dorian ,M,13:47:29,14:09:09,10020_10207_38,Off-Screen,14:02:07,14:02:11,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10207_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_12,In-transit,12:18:27,12:36:27,0:18:00,0:00:04,4,0,0,Hospital,session,,0,,,,,,,,,0:00:00,FALSE,10020_10204_13,1,10020_10204_13,12:18:31,12:36:27,,,,0:00:04,,,0:17:56,,TRUE
9-Jun-21,10020,10204,S1E24,JD Dorian ,M,12:14:10,12:36:27,10020_10204_40,Direct Care,12:32:53,12:32:57,0:00:04,0:00:04,4,Patient,Talking,Hospital,10020_10204_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
15-Jun-21,10040,10100,Season 1 Episode 5,JD Dorian ,M,0:49:02,1:11:42,10040_10100_2,In-transit,0:49:09,0:49:13,0:00:04,0:00:04,4,0,0,Hospital,10040_10100_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_57,Nothing Happening,0:27:05,0:27:09,0:00:04,0:00:04,4,0,0,Nothing Happening,10040_10180_58,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
24-Jun-21,10040,10180,Season 1 Episode 11,JD Dorian ,M,0:03:50,0:27:41,10040_10180_58,Off-Screen,0:27:09,0:27:13,0:00:04,0:00:04,4,0,0,Off-Screen,10040_10180_59,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
19-May-21,10020,10050,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10050_35,In-transit,21:21:12,21:21:15,0:00:03,0:00:03,3,0,0,Hospital,10020_10050_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE
19-May-21,10020,10068,S1E2,JD Dorian ,M,21:08:32,21:30:13,10020_10068_35,In-transit,21:21:12,21:21:15,0:00:03,0:00:03,3,0,0,Hospital,10020_10068_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_2,In-transit,11:15:03,11:15:06,0:00:03,0:00:03,3,0,0,Hospital,10020_10089_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE
3-Jun-21,10020,10089,S1E12,JD Dorian ,M,11:14:55,11:36:37,10020_10089_23,Off-Screen,11:22:50,11:22:53,0:00:03,0:00:03,3,0,0,Off-Screen,10020_10089_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE
