session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_25,Professional Communication,0:00:35,0:00:45,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10344_26,10040_10344_24,1,2,10040_10344_24,0:00:35,0:00:43,,,,,0:00:08,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_26,Social,0:00:45,0:00:55,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10344_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_27,In-transit,0:00:55,0:01:06,0:00:11,0:00:11,11,0,0,Hospital,10040_10344_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_28,Off-Screen,0:01:06,0:01:50,0:00:44,0:00:44,44,0,0,Off-Screen,10040_10344_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:44,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_29,In-transit,0:01:50,0:01:54,0:00:04,0:00:04,4,0,0,Hospital,10040_10344_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_30,Indirect Care,0:01:54,0:02:01,0:00:07,0:00:07,7,Patient,Talking,Hospital,10040_10344_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_31,Off-Screen,0:02:01,0:03:35,0:01:34,0:01:34,94,0,0,Off-Screen,10040_10344_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:34,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_32,Social,0:03:35,0:04:22,0:00:47,0:00:47,47,Patient,Talking,Hospital,10040_10344_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:47,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_33,Indirect Care,0:04:22,0:04:31,0:00:09,0:00:09,9,Patient,Talking,Hospital,10040_10344_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_34,In-transit,0:04:31,0:04:44,0:00:13,0:00:13,13,0,0,Hospital,10040_10344_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_35,Social,0:04:44,0:06:18,0:01:34,0:01:34,94,Patient,Talking,Hospital,10040_10344_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:34,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_36,Professional Communication,0:06:18,0:06:32,0:00:14,0:00:14,14,Doctor(s),Talking,Hospital,10040_10344_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_37,Nothing Happening,0:06:32,0:06:41,0:00:09,0:00:09,9,0,0,Nothing Happening,10040_10344_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_38,Social,0:06:41,0:06:52,0:00:11,0:00:11,11,Patient,Talking,Hospital,10040_10344_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_39,Social,0:06:52,0:07:06,0:00:14,0:00:14,14,Nurse,Talking,Community,10040_10344_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_40,Social,0:07:06,0:07:15,0:00:09,0:00:09,9,Doctor(s),Talking,Hospital,10040_10344_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_41,Social,0:07:15,0:07:29,0:00:14,0:00:14,14,Patient,Talking,Hospital,10040_10344_42,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_42,Social,0:07:29,0:08:34,0:01:05,0:01:05,65,Patient,Talking,Hospital,10040_10344_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:05,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_43,Nothing Happening,0:08:34,0:08:55,0:00:21,0:00:21,21,0,0,Nothing Happening,10040_10344_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:21,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_44,Social,0:08:55,0:09:05,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10344_45,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_45,Nothing Happening,0:09:05,0:09:10,0:00:05,0:00:05,5,0,0,Nothing Happening,10040_10344_46,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_46,Social,0:09:10,0:09:13,0:00:03,0:00:03,3,Doctor(s),Talking,Hospital,10040_10344_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_47,Nothing Happening,0:09:13,0:09:21,0:00:08,0:00:08,8,0,0,Nothing Happening,10040_10344_48,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_48,Social,0:09:21,0:10:47,0:01:26,0:01:26,86,Patient,Talking,Hospital,10040_10344_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:26,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_49,Off-Screen,0:10:47,0:11:24,0:00:37,0:00:37,37,0,0,Off-Screen,10040_10344_50,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:37,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_50,Social,0:11:24,0:14:54,0:03:30,0:03:30,210,Patient,Talking,Hospital,10040_10344_51,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:03:30,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_51,Indirect Care,0:14:54,0:15:00,0:00:06,0:00:06,6,Patient,0,Hospital,10040_10344_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_52,Nothing Happening,0:15:00,0:15:19,0:00:19,0:00:19,19,Doctor(s),Talking,Nothing Happening,10040_10344_53,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_53,Social,0:15:19,0:15:31,0:00:12,0:00:12,12,Doctor(s),Talking,Community,10040_10344_54,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
22-Jul-21,10040,10344,Season 8 Episode 2,Christopher Turk,M,23:48:56,0:15:43,10040_10344_54,Nothing Happening,0:15:31,0:15:43,0:00:12,0:00:12,12,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_1,Off-Screen,22:25:56,22:27:41,0:01:45,0:01:45,105,0,0,Off-Screen,10040_10540_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:45,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_2,Social,22:27:41,22:28:14,0:00:33,0:00:33,33,Doctor(s),Talking,Hospital,10040_10540_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:33,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_3,Professional Communication,22:28:14,22:28:30,0:00:16,0:00:16,16,Nurse,Talking,Hospital,10040_10540_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_4,Social,22:28:30,22:28:37,0:00:07,0:00:07,7,Nurse,Talking,Hospital,10040_10540_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_5,Social,22:28:37,22:28:48,0:00:11,0:00:11,11,Nurse,Talking,Hospital,10040_10540_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_6,Off-Screen,22:28:48,22:33:42,0:04:54,0:04:54,294,0,0,Off-Screen,10040_10540_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:04:54,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_7,Professional Communication,22:33:42,22:34:49,0:01:07,0:01:07,67,Doctor(s),Talking,Hospital,10040_10540_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:07,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_8,Off-Screen,22:34:49,22:35:59,0:01:10,0:01:10,70,0,0,Off-Screen,10040_10540_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:10,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_9,Professional Communication,22:35:59,22:36:18,0:00:19,0:00:19,19,Doctor(s),Talking,Hospital,10040_10540_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_10,Off-Screen,22:36:18,22:40:42,0:04:24,0:04:24,264,0,0,Off-Screen,10040_10540_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:04:24,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_11,Professional Communication,22:40:42,22:40:47,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10040_10540_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_12,Off-Screen,22:40:47,22:43:22,0:02:35,0:02:35,155,0,0,Off-Screen,10040_10540_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:35,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_13,Social,22:43:22,22:43:40,0:00:18,0:00:18,18,Doctor(s),Talking,Hospital,10040_10540_15,10040_10540_14,1,2,10040_10540_14,22:43:26,22:43:40,,,,,0:00:14,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_14,In-transit,22:43:26,22:43:40,0:00:14,0:00:14,14,0,0,Hospital,10040_10540_15,10040_10540_13,1,2,10040_10540_13,22:43:26,22:43:40,,,,,0:00:14,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_15,Off-Screen,22:43:40,22:43:55,0:00:15,0:00:15,15,0,0,Off-Screen,10040_10540_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_16,Professional Communication,22:43:55,22:44:33,0:00:38,0:00:38,38,Doctor(s),Talking,Hospital,10040_10540_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_17,Off-Screen,22:44:33,22:50:59,0:06:26,0:06:26,386,0,0,Off-Screen,10040_10540_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:06:26,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_18,Professional Communication,22:50:59,22:51:09,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10540_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_19,Social,22:51:09,22:51:15,0:00:06,0:00:06,6,Nurse,Talking,Hospital,10040_10540_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_20,Off-Screen,22:51:15,22:53:50,0:02:35,0:02:35,155,0,0,Off-Screen,10040_10540_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:35,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_21,Social,22:53:50,22:54:06,0:00:16,0:00:16,16,Other,Talking,Hospital,10040_10540_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_22,In-transit,22:54:06,22:54:10,0:00:04,0:00:04,4,0,0,Hospital,10040_10540_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
17-Oct-21,10040,10540,Season 8 Episode 16,Christopher Turk,M,22:25:56,22:54:17,10040_10540_23,Off-Screen,22:54:10,22:54:17,0:00:07,0:00:07,7,0,0,Off-Screen,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_1,Off-Screen,17:43:10,17:44:31,0:01:21,0:01:21,81,0,0,Off-Screen,10020_10321_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:21,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_2,Professional Communication,17:44:31,17:44:58,0:00:27,0:00:27,27,Doctor(s),Talking,Hospital,10020_10321_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:27,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_3,Professional Communication,17:44:58,17:45:34,0:00:36,0:00:36,36,Nurse,Talking,Hospital,10020_10321_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:36,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_4,In-transit,17:45:34,17:45:35,0:00:01,0:00:01,1,0,0,Hospital,10020_10321_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:01,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_5,Off-Screen,17:45:35,17:47:40,0:02:05,0:02:05,125,0,0,Off-Screen,10020_10321_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:05,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_6,Nothing Happening,17:47:40,17:47:56,0:00:16,0:00:16,16,0,0,Nothing Happening,10020_10321_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_7,Off-Screen,17:47:56,17:48:27,0:00:31,0:00:31,31,0,0,Off-Screen,10020_10321_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:31,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_8,Professional Communication,17:48:27,17:49:37,0:01:10,0:01:10,70,Doctor(s),Talking,Hospital,10020_10321_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:10,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_9,Off-Screen,17:49:37,17:50:42,0:01:05,0:01:05,65,0,0,Off-Screen,10020_10321_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:05,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_10,Professional Communication,17:50:42,17:51:14,0:00:32,0:00:32,32,Doctor(s),Talking,Hospital,10020_10321_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:32,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_11,Off-Screen,17:51:14,17:55:28,0:04:14,0:04:14,254,0,0,Off-Screen,10020_10321_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:04:14,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_12,Professional Communication,17:55:28,17:55:32,0:00:04,0:00:04,4,Doctor(s),Talking,Hospital,10020_10321_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_13,Off-Screen,17:55:32,17:56:02,0:00:30,0:00:30,30,0,0,Off-Screen,10020_10321_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:30,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_14,In-transit,17:56:02,17:56:43,0:00:41,0:00:19,19,0,0,Hospital,user,10020_10321_15,2,2,10020_10321_15,17:56:06,17:56:16,2,10020_10321_15,17:56:38,17:56:43,0:00:15,FALSE,10020_10321_16,1,10020_10321_16,17:56:16,17:56:38,,,,0:00:14,0:00:05,,0:00:22,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_15,Social,17:56:06,17:56:47,0:00:41,0:00:21,21,Doctor(s),Talking,Hospital,10020_10321_17,10020_10321_14,2,2,10020_10321_14,17:56:06,17:56:16,2,10020_10321_14,17:56:36,17:56:43,0:00:17,FALSE,10020_10321_16,1,10020_10321_16,17:56:16,17:56:36,,,,0:00:10,0:00:11,,0:00:20,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_16,Off-Screen,17:56:16,17:56:36,0:00:20,0:00:20,20,0,0,Off-Screen,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_17,Professional Communication,17:56:47,17:57:17,0:00:30,0:00:30,30,Doctor(s),Talking,Hospital,10020_10321_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:30,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_18,Off-Screen,17:57:17,18:03:25,0:06:08,0:06:08,368,0,0,Off-Screen,10020_10321_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:06:08,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_19,Professional Communication,18:03:25,18:03:38,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,10020_10321_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_20,Social,18:03:38,18:03:47,0:00:09,0:00:09,9,Nurse,Talking,Hospital,10020_10321_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_21,Off-Screen,18:03:47,18:04:30,0:00:43,0:00:43,43,0,0,Off-Screen,10020_10321_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:43,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_22,Professional Communication,18:04:30,18:04:49,0:00:19,0:00:19,19,Other,Talking,Hospital,10020_10321_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
15-Jul-21,10020,10321,S8E16,Christopher Turk,M,17:43:10,18:04:58,10020_10321_23,In-transit,18:04:49,18:04:58,0:00:09,0:00:09,9,0,0,Hospital,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_1,Off-Screen,20:16:36,20:18:36,0:02:00,0:02:00,120,0,0,Off-Screen,10020_10266_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:00,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_2,Social,20:18:36,20:19:07,0:00:31,0:00:31,31,Doctor(s),Talking,Hospital,10020_10266_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:31,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_3,Nothing Happening,20:19:07,20:19:24,0:00:17,0:00:17,17,0,0,Nothing Happening,10020_10266_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_4,Social,20:19:24,20:20:40,0:01:16,0:01:01,61,Doctor(s),Talking,Hospital,10020_10266_6,,0,,,,,,,,,0:00:00,FALSE,10020_10266_5,1,10020_10266_5,20:19:36,20:19:51,,,,0:00:12,0:00:49,,0:00:15,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_5,Nothing Happening,20:19:36,20:19:51,0:00:15,0:00:15,15,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,TRUE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_6,Professional Communication,20:20:40,20:20:45,0:00:05,0:00:05,5,Nurse,Talking,Hospital,10020_10266_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_7,Off-Screen,20:20:45,20:21:03,0:00:18,0:00:18,18,0,0,Off-Screen,10020_10266_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_8,Nothing Happening,20:21:03,20:21:16,0:00:13,0:00:13,13,0,0,Nothing Happening,10020_10266_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_9,Direct Care,20:21:16,20:22:17,0:01:01,0:01:01,61,Patient,Talking,Hospital,10020_10266_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:01,,,,,TRUE,,,,
27-Jun-21,10020,10266,S8E2,Christopher Turk ,M,20:16:36,20:37:58,10020_10266_10,In-transit,20:22:17,20:22:53,0:00:36,0:00:36,36,0,0,Hospital,10020_10266_12,10020_10266_11,1,2,10020_10266_11,20:22:20,20:22:53,,,,,0:00:33,FALSE,,0,,,,,,,0:00:36,,,,,TRUE,,,,
